patient_id,first_name,last_name,date_of_birth,age,gender,address,city,state,zip_code,phone,email,ssn_hash,registration_date,is_deceased,date_of_death,chronic_conditions,is_phantom
PAT000613,Erica,Hebert,2014-05-26,11,F,97572 Lopez Prairie,Anthonyberg,NJ,67599,+1-316-546-7842x71837,nchang@example.net,3b034804e3107b8bc3ee29b496b367aeddec63fede3830c7751fb8ece9ddb640,2024-04-08,False,,[],False
PAT000614,Eric,Bryan,2004-07-28,21,M,1771 Young Stream,Moorehaven,IA,83037,228.969.3454x781,robert16@example.net,57caca4af3aab1c0d847a02a4a9a200dd55a4305874f0a532e3cf6c592f8dc0b,2022-11-17,False,,[],False
PAT000615,Michelle,Barton,2008-01-17,17,F,52141 Andrea Gardens,Hoganberg,LA,05998,001-924-415-8589,cynthia82@example.org,78de2f2dd829eebd54c226893a84bb027c45ec2998ec04593ae377fc22e97504,2022-10-12,False,,[],False
PAT000616,Carol,West,1967-01-18,58,Other,9866 Richards Ranch Suite 922,New Ivanmouth,IN,87989,715.999.6272,pagejeffery@example.com,170d9ab11b3c292978e76de6e20e29b6c7f5ab6f8e4414d3d83b4758f8fd7375,2025-11-10,False,,[],False
PAT000617,Susan,Sims,1938-12-08,87,F,612 Gray Loaf,Williamsshire,RI,34733,2052449163,yhansen@example.com,163819793bee92240b17236130cb3a8eaef336e0af35f782d9e3d9f6e4d7f293,2021-03-03,False,,['diabetes'],False
PAT000618,Matthew,Vazquez,2023-06-22,2,M,7802 Garcia Common Apt. 943,North Chad,NY,84448,930-859-7254x157,ufischer@example.com,c1c0548438f37572461ddc7bf0b15e5b83a5c52612c67125812929db60b9bc97,2022-02-08,False,,[],False
PAT000619,April,Francis,1968-01-26,57,F,575 Arnold Roads Apt. 289,North Davidchester,KY,47769,(587)994-9104,garciabrandon@example.net,5759edb6a407e05530968f5f986de73138b39d299c550b45ecabb4d2b217b240,2023-02-16,False,,['hypertension'],False
PAT000620,Janice,Smith,1994-07-13,31,Other,4793 Robert Ramp,North Thomasside,NC,63674,827.822.7544,dwilkins@example.net,133dab70871d85284b1e59d40c0c2b8546cbf6a3e01c184978fab68b0df431cd,2023-04-03,False,,[],False
PAT000621,Adam,Fletcher,2018-05-08,7,M,47308 Christy Ways,Williamsonstad,TN,94825,(286)251-3028x4905,cole62@example.org,ab6b03caa0bb2985c6b990ec8f6dd93d4a6704e83420e81b71bbd0c17a6a7e9a,2021-04-28,False,,[],False
PAT000622,Ashley,Olsen,1969-05-10,56,F,442 Hamilton Station,Lake Shawnhaven,TN,74310,+1-470-349-2158x3861,michaelhernandez@example.org,2b989c6ae8753017c2229558180336f41400178bc790f3db0ad501a98152b5a6,2024-09-10,False,,[],False
PAT000623,Philip,Sosa,1942-10-30,83,M,256 Jessica Camp Apt. 757,North Meghan,UT,94738,001-827-426-8534x83779,breanna27@example.net,49864233d7fd769c67a6ae331e4eed5da49f72041453ddef7fd21f817b269995,2021-01-13,False,,[],False
PAT000624,Veronica,Harvey,2022-01-29,3,Other,47308 Christy Ways,Williamsonstad,TN,94825,001-607-972-5494x2713,martinjorge@example.org,f25a4b5b54e9a5b96375e22dd0c524f8756373c3cc07c7f63aca6a7fc070c308,2023-03-16,False,,[],False
PAT000625,Amanda,Clark,1973-06-05,52,F,053 Cameron Track Suite 627,West Paulatown,MS,72570,960-970-8939x8817,dunnamanda@example.com,605dfeadad4a5d47b9a1a266016420b51fa272ec1956d73674127197c783fb1d,2022-01-11,False,,[],False
PAT000626,Melissa,Madden,1972-10-22,53,F,8317 Wilson Forks,Johnsonbury,NE,13040,830.487.8137x521,ramosnicole@example.net,945d8c683f368aceca014563608a767e04708d5a3e0e4c413a9846185467f26a,2023-04-30,False,,[],False
PAT000627,Kristin,Schmidt,2020-07-31,5,Other,2585 Osborn Bypass,Port Tina,KS,61374,(873)858-7688x898,michael39@example.com,99ffc82eea2e73e4c2d48eea6579284820473a2c24b01ce7bebe8f1805b0ec90,2025-09-27,False,,[],False
PAT000628,Elizabeth,Yu,1944-04-26,81,Other,9880 Julie Forks,New Julie,NY,98456,605-614-2088,dunnkevin@example.org,13da46b1c5623b4203472a2cc10875632a3bc1434abf0c9a14c15c0454746c8e,2021-05-09,False,,"['hypertension', 'diabetes', 'heart_disease']",False
PAT000629,Larry,Farley,2024-01-11,1,M,68879 Albert Via,Davisland,MA,00979,+1-889-558-5999,thomas18@example.net,602a19e806c3c6940e5a2234fbe159c9e7df15f2766bc5149ee302b7221a4475,2022-09-14,False,,[],False
PAT000630,Alexander,Walters,1998-02-02,27,M,80821 Bailey Lights Apt. 113,Rodriguezshire,HI,07292,+1-784-415-7432x38546,jennifer09@example.com,af5ac60e1de023b3998b9df7eec83187211655ae8a2d647a5b2c748a9d7e3a07,2024-10-22,False,,[],False
PAT000631,Ashley,Stevenson,2012-05-03,13,F,059 Mcdowell Road Suite 425,Coleview,DE,09129,479.880.0748,greenfrederick@example.org,cd794ed23d8920494dfc4f9c7d5bfd81171a8438a9e125c5df78f238227514bc,2021-03-10,False,,[],False
PAT000632,Ian,Garcia,1965-02-14,60,M,8286 Sutton Path,North Haroldfort,UT,03250,662-917-0356x03914,zcrawford@example.net,c5cfeb4c099c09e1a0d8706d83cbb4f0997e4f86972bca5ebb78a53ba52479a4,2021-03-27,False,,[],False
PAT000633,Daniel,Diaz,2003-09-26,22,M,52961 Miller Pines,Lewisberg,LA,13690,929.778.4199x3960,michelleburgess@example.net,705948795681a4955461ae58cc712d5cea4eb6820c20d70aabddd0472402a069,2021-12-05,False,,[],False
PAT000634,Ashley,Fitzpatrick,1987-12-31,37,F,87358 White Lights Suite 674,Moralesfurt,IN,35523,8493748391,miguel44@example.net,6a726fd047785f41b0bdcf794182a5978d20c1f15e187ac72e850191f4f61bba,2025-07-23,False,,[],False
PAT000635,Amy,Lucero,2008-02-15,17,F,9288 Ashley Valleys,South Michael,CO,14041,001-899-535-6678x79106,kylewebb@example.net,1aa597a2dca4cff5258734a3c96b49610339c78728a97477d5ceb9c5f5afac4c,2023-03-25,False,,[],False
PAT000636,Jennifer,Nelson,1937-04-15,88,F,2775 Campbell Cliff,North Jessica,NJ,02490,7255604272,tracy68@example.net,437a8a7c41a09feaefc342eec4691848711d9a683331c2229a3bf4d85cac072f,2025-08-10,False,,"['diabetes', 'heart_disease']",False
PAT000637,Shannon,Lindsey,2022-04-28,3,F,256 Elaine Throughway Apt. 931,Lake Edwinburgh,MO,11750,(929)302-7749,cynthiabrown@example.net,5925630ae93feba40b742d2c84559a0f5053f94e351585377c1ab7705ad9b4bf,2025-06-24,False,,[],False
PAT000638,Christopher,Conway,1968-07-09,57,M,21103 Hines Junction,New John,AL,82494,001-583-630-9293x0731,,1517cd847f7f70d4f4038407f4a880fe560b3d7bc5ebdc93ecafabbeca2eb8eb,2025-12-01,False,,['hypertension'],True
PAT000639,Stephanie,Scott,2013-12-26,11,F,150 Santiago Estate,East Alisonside,NJ,18450,2267151890,daniel85@example.com,47708dfc89606694e739bd38486c67198a9e5681857c641a429fdf3e25eba267,2021-03-25,False,,[],False
PAT000640,Joy,Johnson,2003-10-03,22,F,21103 Hines Junction,New John,AL,82494,001-926-296-7292,yangstephanie@example.net,aad34b2f783c67c616cf1382f823662ca0b310e8d05302515853c1bcddad3798,2021-02-06,False,,[],False
PAT000641,Zachary,Bradshaw,1963-07-30,62,M,999 Taylor Place Suite 354,East Stephen,MI,28437,385-585-7712x524,plittle@example.org,b3f9567ba42d00b106832247650bd08e249d56a7d4e0114515903d00ee1d8ab4,2023-07-19,False,,[],False
PAT000642,Sylvia,Elliott,1981-12-31,43,Other,3637 Amber Corners Apt. 925,Hamiltonton,PW,16518,001-890-487-4512x593,awilliams@example.net,33de7794a437b37248289a51afc103e18584653500f78c29eba84331a9886c6e,2025-04-14,True,2024-05-25,[],False
PAT000643,Kim,Gonzalez,2018-02-07,7,F,826 Martinez Locks,Lake William,ND,58266,+1-200-396-3198,randallhunt@example.org,285410c4781cb2bf7e78de355ef6636878e1581f6c1d7fab0212e9f6b5d5092b,2021-01-01,False,,[],False
PAT000644,Evan,Carlson,1950-05-16,75,M,563 Michael Lake Suite 606,West Deborah,MO,61612,(819)939-9918,harriselizabeth@example.net,26c5f7c240ab552b5236999f5f501263c6535f0673eb01fcd1b6be2f375ba770,2022-09-30,False,,['hypertension'],False
PAT000645,Charles,Buchanan,1980-10-29,45,M,0669 Jackson Creek,Rogersland,PW,61185,(653)461-1102,wdunn@example.net,8555c6893b9615b07eaeb5882f5562e7a2266afaf9d8e62db41f67a5fae57379,2021-09-04,False,,[],False
PAT000646,Jessica,Torres,1971-05-15,54,F,150 Santiago Estate,East Alisonside,NJ,18450,642-691-5337x5440,kim42@example.com,c5b4cf81489a5f3ee92371a449cdcdf3b3c8058f4c951e54325d3af7fb01c46d,2022-12-22,False,,['diabetes'],False
PAT000647,Larry,Snyder,2022-02-27,3,M,12081 Smith Crescent Suite 652,Montoyahaven,WA,20858,(565)756-3728,myersjim@example.com,3a368a26e103db3bb76be4a35cc287fb6de4e8738fbcae81a0843ac01debc7f2,2022-03-10,False,,[],False
PAT000648,Lindsay,Alexander,1988-07-07,37,F,64903 Edwards Estate,New Justinmouth,OR,89416,001-369-940-4233x01799,finleyjames@example.net,6b5127e69c3ef7a983a71e9a5775cc58899c96573c7c8eb006346996648407cd,2021-03-04,False,,[],False
PAT000649,Kenneth,Stephenson,1951-09-29,74,M,542 Woods Villages Apt. 874,East Mikechester,OR,26598,688-231-4674x757,ucastillo@example.com,9591bdeb9faa4931fd18d7f0319d5586e018154e9292c064cc2ae1f828f3da94,2022-11-20,False,,['diabetes'],False
PAT000650,Jennifer,Smith,2003-07-21,22,Other,511 Huffman Row Apt. 692,Aliciaport,CA,28599,557-452-2246x327,kristen07@example.org,b2620d8621297d8517a81afa1e0944ab34bcc947a5a102f0916f7d7e03eb5891,2021-04-23,False,,[],False
PAT000651,Jennifer,Ayers,2014-10-11,11,Other,72827 Gregory Island Apt. 478,South Anita,IL,54415,+1-631-835-2008x5411,dunnstephanie@example.org,8aa0b869b7360b45481022fd6c3d364e87622a926feff002e8aed82fc03f737c,2024-03-24,False,,[],False
PAT000652,Jacqueline,Bennett,1992-09-18,33,Other,92464 Rebecca Square,Port Nicholasville,WY,71655,+1-538-897-0745x185,candicewheeler@example.net,57ca1cc1ce61eaa5431b7a34ca957af184603124c3669ee6fd3eb2d8cbd2efc2,2024-01-07,False,,[],False
PAT000653,David,Morgan,1978-03-27,47,M,0340 Rodriguez Fords,West Lisa,CO,59623,9294545899,russellroberts@example.net,9f1358c6ce7bd5b8ea5bfe02d5875a803b8ea5a10c005fd5676ba064d2df1711,2023-03-11,False,,[],False
PAT000654,Elizabeth,May,1937-06-14,88,Other,64258 Theresa Crest Apt. 033,West Brian,KS,76159,001-480-913-9995x55213,mariahampton@example.org,ebffcfde5386a9ab415850d3bf3780b64646531ad509edb5ac1948b25e549aae,2021-11-04,False,,['hypertension'],False
PAT000655,William,Richardson,2020-11-16,5,M,141 Smith Street Suite 261,New Ryan,SC,82633,566-476-1771x03326,tsmith@example.com,1fa90988bda4e3410fcac741ddf596e0b99c9c2a652e046fc7d7afb633a7df77,2024-12-27,False,,[],False
PAT000656,Rhonda,Jenkins,1934-12-17,91,F,728 Guerrero Prairie Apt. 037,East Josephhaven,MD,63985,4667916407,rileymorgan@example.net,065c033863ac02fb14347666da53c15edf921a2f106c9b603c50f72effdee007,2024-10-08,False,,['hypertension'],False
PAT000657,Jorge,Santana,2011-06-18,14,M,01484 Gomez Brook Suite 251,Thorntonview,VT,64692,393.503.9003x11648,dukekenneth@example.org,9d34e97e1487f9539de016147d850d789fe4ccd697027b5f2ff43cf6b1f5f58e,2024-10-04,False,,[],False
PAT000658,Teresa,Barnes,1965-06-29,60,Other,02159 Tran Inlet Suite 688,Floresfort,IN,90432,989-219-0427,dawn45@example.org,77776fd1a48b1d660ff792776ea5f53e89e9732e505e20e41926ff789a8d6a7b,2025-09-03,False,,[],False
PAT000659,Emily,Tyler,2018-05-15,7,F,72827 Gregory Island Apt. 478,South Anita,IL,54415,767-639-2960x33528,matthew30@example.org,97c7bf9335bcf26a331d3e2ccee428380cbb0475955068276c9764f753bc076e,2024-11-10,False,,[],False
PAT000660,Nicole,Martin,1962-03-22,63,F,52710 Steven Harbor,West Amberstad,NY,20504,001-728-396-9819x0732,fernandezmichelle@example.net,b928b94ce93022427695f149c76f445805aa4e2e4aa90182104270b401dc842c,2020-12-15,False,,[],False
PAT000661,Richard,Rowland,1944-01-14,81,M,0340 Rodriguez Fords,West Lisa,CO,59623,371.550.4606x20147,marcuswatson@example.org,99307ca727dbc0cfe7fb04b6b99d80adfc447567c8df7a9708645a193bfedde0,2024-01-30,False,,['diabetes'],False
PAT000662,Heather,Jones,1975-03-27,50,Other,01484 Gomez Brook Suite 251,Thorntonview,VT,64692,297-444-0940x71597,bradley28@example.org,f0c8f9ebe926c4437ce1c9f9632b514e3e7c0f4eab7f0a0c3adaef4a5e4be2cd,2022-05-11,False,,['hypertension'],False
PAT000663,Debra,Wilkerson,2020-06-30,5,F,808 Stephens Common Suite 655,Reidchester,LA,75451,+1-839-531-8369x7092,stephenschroeder@example.net,a630da031b3705d31e8ca1f8a8d0039559bc5f9ba9597fbb18f68120665f8b21,2024-11-18,False,,[],False
PAT000664,Justin,Smith,1997-06-05,28,M,6602 Stephen Throughway,West Riley,SC,83312,(704)363-5481,david22@example.org,668cc052ba01315370769326bb6510f974148e18e32ac5d94ecd996cb2342f9a,2023-03-20,False,,[],False
PAT000665,Robert,Guerra,1989-04-15,36,M,78249 Owen Circle Apt. 202,Riceshire,DC,04117,(589)307-4953x3739,harrismichael@example.net,eb64780c405b4bccc57a996e17fd13d774442f8ba0624d8ffce4d4d9d6f749fb,2021-10-20,False,,[],False
PAT000666,Catherine,Krause,1955-10-10,70,F,88314 Houston Lodge Suite 902,North Brianaland,NV,79584,(828)343-6200x226,alvarezanthony@example.org,3deefa06780d5e4b04adaf5f9de0ec5df87a7ed999de48d7ba38d3014da1a804,2025-06-08,False,,"['hypertension', 'heart_disease']",False
PAT000667,Ryan,Jacobs,1959-09-26,66,M,144 Clements Shores Apt. 497,South Jerry,HI,69010,270-838-0049x3403,michaellevy@example.net,d3b872d8932f681d5ed3b9e94f342ebce8a21edb69531158f83ade891358ac06,2021-10-22,False,,[],False
PAT000668,Austin,Romero,1977-03-31,48,M,3167 Wong Turnpike Suite 795,Port Brittanyland,NC,44269,+1-950-933-0947x276,noah93@example.com,b666814cc84404f8a2249284cea1002a7ddf4086f2621c1160802ae8e7853792,2021-02-14,False,,[],False
PAT000669,Kayla,Weaver,2023-05-20,2,Other,64663 Richard Inlet Apt. 261,North Lindseystad,NH,28951,(836)364-4197,aaron26@example.com,da5d9dd091cf8f6212a0df266754d34b131781c60a3fe088558198c3f5aad7c0,2022-06-25,False,,[],False
PAT000670,Casey,Ball,1976-01-20,49,Other,808 Stephens Common Suite 655,Reidchester,LA,75451,939-339-8758x83507,steven86@example.org,691b0e0f9be37f287704b4c88fc62e7bf0b3b43f058b1238b1cc1a7a51bc4be7,2023-02-21,False,,[],False
PAT000671,Natasha,Nelson,1960-11-18,65,Other,5368 Elizabeth Dale,West Raymond,NY,41286,8969233933,edwardschneider@example.net,d1ac35bd40b0f5ed5acc49b8c29d32a40c38d8d9152ba9762ab2bafccfa1995a,2022-10-03,False,,['diabetes'],False
PAT000672,Tammy,Robertson,2017-12-12,7,F,65660 Moody Curve,Brooksshire,WY,68467,609.962.3503x81396,lopezcolin@example.net,fd4536efc920ff401647571d3c820997b8bdc0ec5f247506803a8b31c2a42c64,2022-01-19,False,,[],False
PAT000673,Robin,Smith,2011-03-26,14,F,7132 David Rest,Jessicamouth,ID,23331,001-939-673-9933x96357,brownfrancisco@example.org,20e1b462cce2757c3056d74db17fd0fd671bc15d8fc660d7e19979927f8917ec,2023-05-30,False,,[],False
PAT000674,Kristina,Miranda,1945-12-06,80,Other,076 Tyler Cove,Kramerstad,AL,76688,+1-575-502-4205x34621,scott15@example.net,cb5cbafcc8b8a033fee975771605b17f3da324f20ab562096a73a3f983bf7484,2023-08-01,False,,[],False
PAT000675,Maureen,Bryant,1952-04-13,73,F,65660 Moody Curve,Brooksshire,WY,68467,790.686.3739x921,gbrown@example.net,3f4f0fb7c5af235df9fb28343cf1fd8f19fc64039a3ad9c9353ecf4b59f02a9a,2023-03-19,False,,['diabetes'],False
PAT000676,Erica,Scott,1942-08-07,83,F,076 Tyler Cove,Kramerstad,AL,76688,221-847-9355,nicolecampos@example.org,f5e4f482b1416402f9bc74f9d2b76bb9e5d06df80224b480875f5d62bb0b4bc0,2021-03-22,False,,"['hypertension', 'diabetes']",False
PAT000677,Patricia,Silva,1950-11-07,75,Other,533 Scott Path Apt. 199,Lopezville,ID,30622,+1-889-405-3206x010,michele65@example.org,4764a8f41f1fbecdfd1056586c0cef4d89b930f5abd301b5dd1956b8835396fe,2022-09-08,False,,[],False
PAT000678,Grace,Morris,1973-02-12,52,F,9159 Michael Brook Apt. 085,Lake Jennifer,LA,50981,313-296-1791x69872,esilva@example.com,a0a558198b593d2b01e04f26c45ca313e25fefddca90b678957e684e6d7b3ff9,2022-01-23,False,,[],False
PAT000679,Vanessa,Nelson,1967-03-03,58,F,7228 Shawn Alley Apt. 272,South Anthonystad,SC,82976,749-235-9117,aprince@example.org,124afcc9a7633fa41252d5fb53d16a5d6ac4310ec44315ea4463297a80e37d89,2021-01-16,False,,[],False
PAT000680,Carla,Dean,2024-11-11,1,F,8862 Rich Avenue,North Robertview,WV,44265,001-586-773-8881,swright@example.org,9b99910ff7aceaf9e4fe327290362e39c2017bf3e29b5cc826364ed6e7ce2776,2024-01-10,False,,[],False
PAT000681,Nicholas,Martinez,1939-08-20,86,M,599 Estrada Crossing,Gomezview,MP,30368,(488)939-5268,simmonsdavid@example.com,4f294aafd4264792b8b90977dcbd0c8e9b2c4612fce0e81dd4b35d08212b4ea5,2024-06-12,False,,[],False
PAT000682,Frank,Meyers,2010-09-03,15,M,5716 Smith Bypass Suite 493,Laurenborough,NM,68897,4205972877,olong@example.net,fbf29d5ba832cdab4670a795935409893073834659a9f82057e8916730a6b4e1,2023-08-05,False,,[],False
PAT000683,David,Herman,1995-05-27,30,M,826 Nicole Falls,Hudsonchester,CO,98849,222-254-4790x618,zsmith@example.com,8a62dc6b07254d411c191e419626bc6681a67ad35a01b418400491c84eb7378a,2022-01-25,False,,[],False
PAT000684,Tiffany,Jones,1992-03-22,33,Other,717 Adam Locks Suite 677,Novakfort,WY,04687,540-541-0947,dshea@example.com,1b0071ab5110e3784ba70fbaea65466e0ab97fa737107166639ddf0ad062d15b,2024-08-26,False,,[],False
PAT000685,Jenna,Hernandez,1942-09-05,83,Other,19376 Joseph Trafficway Suite 625,Guerrerostad,ID,54088,741.844.8061x4671,lisa50@example.org,ed98c7e6ad7502da01984940e960c7e26d7a7e9885489c8efc79feefaddfc24f,2023-10-06,False,,['heart_disease'],False
PAT000686,Sue,Vasquez,1935-08-31,90,F,150 Ryan Keys Suite 928,East Sherri,FM,23222,5895360021,jeffrey56@example.org,f8bce4b23386ef5133e2d2c253cd07a161e3e9807b56f55a76c8f3a6be494f52,2022-04-04,False,,[],False
PAT000687,Joshua,Cook,2011-06-03,14,M,597 Tina Terrace,Port Brendan,HI,88373,+1-762-946-5659x293,wparker@example.org,4f73ecbb35e9ceebd6ba4d867869872cd40cdd5b981cb418769466a4555a2ada,2023-10-10,False,,[],False
PAT000688,Rebecca,Henderson,1996-05-06,29,Other,3621 Santana Spur,Richardton,OK,75205,920-434-2300x96383,rorr@example.com,df784d70a76415036ed773762eb59b237679c1799ef4246cee9bbc47dd1a8ff2,2025-01-15,False,,[],False
PAT000689,Brett,Wallace,2013-01-03,12,M,11151 Sydney Mount Suite 614,Kingbury,MT,89775,759.727.9962x112,sparkspenny@example.net,6318e1c25a64ea22ed2280297061410dde4ff2bb1589e5805232394ec01cd4c2,2022-02-25,False,,[],False
PAT000690,Karen,Rodriguez,2001-09-04,24,F,55505 Annette Parkway Apt. 195,West Tabithatown,SD,80528,+1-493-291-6668x5136,bstokes@example.net,02393660fabf29b3761a604fdc45d64517f1f74872ce36551c91fceddf36010a,2023-12-18,False,,[],False
PAT000691,Karen,Blevins,1953-03-17,72,Other,097 Sullivan Lane,West Cindy,AL,62692,+1-761-973-9514x4455,ericamartinez@example.org,8063c7e09ab4ad72bb40f63da3c98a5dcbd7d1c47dedec41389a52f396f17502,2024-06-11,False,,[],False
PAT000692,Ronald,Martinez,1974-06-12,51,M,2413 Perez Drive Apt. 006,Jenkinschester,IN,46781,001-361-711-1682x99877,garrettnguyen@example.org,e19092b957f39262a3ef71174d00a45eaf895a40d9545ae031c085ef94b04f31,2024-12-16,False,,[],False
PAT000693,Jacqueline,Morgan,1973-04-26,52,Other,65399 Kimberly Creek Apt. 134,Jimenezland,TN,35394,001-932-961-8512x25850,goodpatrick@example.com,ee524c7d2e73613ca080aaddc5ca1a97c042011bc180d5fb11767bbd42cdff31,2024-12-26,False,,[],False
PAT000694,Andrew,Chavez,1959-01-05,66,M,1585 Myers Station,Bradfort,NC,65003,+1-879-523-3775x76256,hpowell@example.com,cb5254671e27d38f4e9d639dedb3d3fd4dc1860bfe8a34a1572b787a36eca907,2023-04-19,False,,[],False
PAT000695,Natalie,Nelson,2018-07-22,7,Other,4014 Phillips Stream Suite 055,Marshallfort,MH,25555,318-214-4743x719,lisagilbert@example.org,fe46ce0a8e156e5fac1537b16c33641da4182c4e266f76380e1c3ef1a0427935,2023-06-10,False,,[],False
PAT000696,Lisa,Santos,1949-08-14,76,Other,009 Vargas Park Apt. 670,Lake Ralph,MD,04785,+1-483-807-6074x0890,welchgina@example.com,b1fe8d360ee8c6e37818ac699b310868e6424dfedbc162506da056c18088f8b1,2022-12-02,False,,"['hypertension', 'diabetes', 'heart_disease']",False
PAT000697,Jacqueline,Williams,1948-11-01,77,F,3356 Cobb Circles,West Albert,NC,52586,001-384-366-7268,andrewbrown@example.net,a89cba4e05a8b16d642bfb299f8bae8ddc419ac3e7c1308da4fcc314f608ad73,2021-03-24,False,,"['hypertension', 'diabetes']",False
PAT000698,Alyssa,Mcneil,2025-07-06,0,F,89496 Cohen Views,New Lorettastad,NM,99364,(500)652-0646x0653,andrew75@example.com,6b3a812574c15b760d853ea9c3bec6d6e07ac5b2bc802e1272d638c4ebb20e22,2023-06-08,False,,[],False
PAT000699,Brittany,Larson,1954-12-06,71,Other,309 Pratt Rue,Davishaven,ID,88623,001-204-654-2362x023,raymond83@example.net,1f484cae3c6b511f065ac1ce46cc938824e0e8d465102c767d4fe361935a217d,2025-08-26,False,,['hypertension'],False
PAT000700,Maureen,Bailey,1987-08-01,38,Other,5598 Chambers Islands,East Brianshire,CT,21757,608.683.3019,hcastro@example.com,e361947b282099b7c57002667ee89ee7e773105b2a108546070e5ddfed6e0dac,2024-03-13,False,,[],False
PAT000701,Nicole,Shelton,2014-11-01,11,Other,775 Tamara Dam Apt. 963,Barkerfort,OK,43445,(866)515-9256,udelgado@example.org,3ef10a2ef14eaba50e985ae87040477dc3eed485fd23bcf821eed6e52b33c624,2022-08-18,False,,[],False
PAT000702,Patricia,Padilla,2004-04-09,21,F,8401 Troy Tunnel Suite 699,Aguilarmouth,SC,40240,(559)226-9037,jacquelinepham@example.com,104effdcd53f1977e539c29f50740ba343913188be7352ddd64efc5ef4eb4033,2021-09-01,True,2024-03-29,[],False
PAT000703,Cynthia,Medina,1993-06-07,32,F,894 Mathews Course,North Sarah,OK,47153,809-611-5695,wsnyder@example.org,4181d8734da1180cf033e768ec9cc09517c2e9927c024804b59806f67ffacd68,2024-01-28,False,,[],False
PAT000704,April,Mcbride,1937-05-30,88,Other,9211 Collier Mountains,Lake Darryl,LA,54353,592-889-5551,cnguyen@example.com,27fafc867e8147bca7d463a2fdc126243809ad459df7ed5db769dad722963199,2022-06-19,False,,[],False
PAT000705,Samantha,Gutierrez,1976-07-13,49,Other,3356 Cobb Circles,West Albert,NC,52586,754-438-7960x124,qwhite@example.com,c465300992cebcc6b61a15803f4ef839b9d56e724e2494f4e852af198c5236d9,2021-06-19,False,,['diabetes'],False
PAT000706,Beth,Rivera,1948-05-07,77,F,8966 Harris Key Suite 375,Robinsonburgh,CA,94581,911-906-1562x855,fsummers@example.net,a1362d86acd83b0c0d437903f9d6a67354f5333a9fa32d4e28a562a218319483,2022-05-16,False,,['diabetes'],False
PAT000707,Evan,Hernandez,1972-07-17,53,M,10657 Sullivan Throughway Suite 781,Lake Soniaborough,FL,32378,564-531-2528x75596,caitlin37@example.com,5b9bbfae99d7ecceee4fb675faa6b16fa5b5dad0ff26c550fb53a412c0ade144,2024-06-16,False,,[],False
PAT000708,Tina,Hughes,1975-12-08,50,F,2320 Kayla Meadows Suite 491,Victoriahaven,OK,22242,393-475-3109x552,patrick10@example.net,90c8dd04068c89d03e0b9156d011d4cd1496ad55630d65127ff2df13f247dd7e,2024-08-25,False,,[],False
PAT000709,Matthew,Hicks,1956-06-08,69,M,6226 Randolph Well,South Derek,GA,02711,463-890-5568x576,erin74@example.com,c0bc3418ebcc4c55e547a187babe94ba31295503860be3409f4251df98ae7cf4,2022-11-08,False,,['heart_disease'],False
